file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\column\ValueTypes.java,org.apache.druid.segment.column.ValueTypes,class,14,16,2,14,10,1,0,1,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,1,0,0,1,0,1,0,0,0,23,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\DirectQueryProcessingPool.java,org.apache.druid.query.DirectQueryProcessingPool,class,8,9,1,8,3,2,0,3,3,1.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,22,1,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\discovery\BrokerClient.java,org.apache.druid.discovery.BrokerClient,class,15,15,0,15,10,1,0,21,0,0.5,0.6666667,1.0,4,0,3,1,0,0,3,0,0,0,3,1,0,3,0,0,3,0,3,45,6,0,2,1,0,6,1,7,0,8,2,0,0,2,79,1,0
E:\Git_Projects\druid\indexing-service\src\test\java\org\apache\druid\indexing\overlord\TaskLifecycleTest.java,org.apache.druid.indexing.overlord.TaskLifecycleTest$MockExceptionInputSource$Anonymous2$Anonymous3,anonymous,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\java\util\common\guava\SimpleSequence.java,org.apache.druid.java.util.common.guava.SimpleSequence$Anonymous1,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\exec\ControllerImpl.java,org.apache.druid.msq.exec.ControllerImpl$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\data\IndexedIterable.java,org.apache.druid.segment.data.IndexedIterable$Anonymous1,anonymous,3,3,0,3,5,1,0,3,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,2,0,0,0,0,0,1,1,0,1,1,0,0,0,13,-1,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\server\coordinator\CreateDataSegments.java,org.apache.druid.server.coordinator.CreateDataSegments,class,7,19,12,7,11,2,0,6,5,0.7142858,0.4,1.0,7,1,6,1,0,0,6,0,0,0,6,1,0,6,0,0,2,0,2,59,6,2,0,0,0,1,7,20,1,13,2,0,1,0,57,1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\exec\ControllerImpl.java,org.apache.druid.msq.exec.ControllerImpl$Anonymous1,anonymous,2,2,0,2,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,-1,1
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\server\initialization\JettyWithResponseFilterEnabledTest.java,org.apache.druid.server.initialization.JettyWithResponseFilterEnabledTest,class,2,2,0,2,2,3,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\timeline\partition\SingleDimensionPartialShardSpec.java,org.apache.druid.timeline.partition.SingleDimensionPartialShardSpec,class,8,9,1,8,15,1,0,3,0,0.53999996,0.53333336,0.8,10,0,10,0,0,0,10,0,0,0,5,0,0,5,0,0,5,0,4,48,11,0,5,0,0,5,0,6,0,6,1,0,0,0,32,1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\indexing\processor\SegmentGeneratorFrameProcessor.java,org.apache.druid.msq.indexing.processor.SegmentGeneratorFrameProcessor$MSQInputRow,innerclass,6,6,0,6,12,1,0,10,25,0.65,0.16666667,0.16666667,10,0,9,1,0,0,9,0,0,0,2,0,0,2,0,0,2,0,2,45,10,0,0,0,0,3,3,3,2,3,1,0,0,0,36,2,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\indexing\overlord\DataSourceMetadata.java,org.apache.druid.indexing.overlord.DataSourceMetadata,interface,5,11,6,5,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100,1,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\curator\discovery\ServerDiscoverySelector.java,org.apache.druid.curator.discovery.ServerDiscoverySelector,class,10,13,3,10,8,1,0,9,0,0.4,1.0,1.0,5,0,5,0,0,0,5,0,0,0,4,2,0,4,0,0,4,0,1,70,5,0,1,2,0,3,0,5,0,5,1,1,0,0,33,1,3
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\aggregation\builtin\EarliestLatestAnySqlAggregator.java,org.apache.druid.sql.calcite.aggregation.builtin.EarliestLatestAnySqlAggregator$AggregatorType,enum,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,0,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\java\util\common\guava\LimitedSequenceTest.java,org.apache.druid.java.util.common.guava.LimitedSequenceTest,class,6,6,0,6,5,1,0,12,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,6,57,1,0,0,0,0,1,32,9,0,10,1,2,1,1,29,1,0
E:\Git_Projects\druid\indexing-service\src\test\java\org\apache\druid\indexing\overlord\TaskLifecycleTest.java,org.apache.druid.indexing.overlord.TaskLifecycleTest$MockInputSource,innerclass,5,5,0,5,3,2,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,16,10,0
E:\Git_Projects\druid\extensions-core\lookups-cached-single\src\main\java\org\apache\druid\server\lookup\PollingLookup.java,org.apache.druid.server.lookup.PollingLookup,class,15,19,4,15,31,2,0,33,38,0.7692308,0.3030303,0.54545456,13,0,12,1,0,0,12,0,0,0,9,1,0,9,0,0,9,0,5,169,19,1,15,2,3,8,5,25,8,20,2,1,1,0,72,1,1
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\aggregation\any\FloatAnyVectorAggregatorTest.java,org.apache.druid.query.aggregation.any.FloatAnyVectorAggregatorTest,class,10,10,0,10,7,2,0,19,0,0.32653064,1.0,1.0,7,0,7,0,0,0,7,0,0,0,7,4,0,7,0,0,4,0,2,41,0,0,0,0,0,0,22,7,1,8,0,0,0,0,53,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\topn\InvertedTopNMetricSpec.java,org.apache.druid.query.topn.InvertedTopNMetricSpec,class,13,15,2,13,19,1,0,18,0,0.46153846,1.0,1.0,13,0,13,0,0,0,13,0,0,0,2,1,0,2,0,0,2,0,2,57,14,0,6,0,0,4,3,4,3,4,1,0,0,0,59,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\incremental\IncrementalIndex.java,org.apache.druid.segment.incremental.IncrementalIndex$AddToFactsResult,innerclass,0,0,0,0,4,1,0,0,0,0.5,0.5,1.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,16,8,0
E:\Git_Projects\druid\extensions-core\avro-extensions\src\main\java\org\apache\druid\data\input\avro\AvroValueRecordReader.java,org.apache.druid.data.input.avro.AvroValueRecordReader,class,4,5,1,4,3,2,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\groupby\epinephelinae\ConcurrentGrouperTest.java,org.apache.druid.query.groupby.epinephelinae.ConcurrentGrouperTest$TestColumnSelectorFactory,innerclass,5,5,0,5,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0
E:\Git_Projects\druid\sql\src\test\java\org\apache\druid\sql\calcite\QueryTestRunner.java,org.apache.druid.sql.calcite.QueryTestRunner$QueryResults,innerclass,7,7,0,7,3,1,0,2,0,0.14814815,1.0,1.0,3,0,3,0,0,0,3,0,0,0,9,0,9,0,0,0,9,0,1,36,1,0,0,0,0,0,0,18,0,9,0,0,0,0,32,9,0
E:\Git_Projects\druid\indexing-hadoop\src\main\java\org\apache\druid\indexer\path\StaticPathSpec.java,org.apache.druid.indexer.path.StaticPathSpec,class,12,20,8,12,26,1,0,24,0,0.5185185,0.6785714,0.75,9,3,8,1,0,0,8,0,0,0,3,1,0,3,0,0,3,0,4,79,9,2,12,0,2,3,8,14,4,11,2,0,0,0,41,1,1
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\context\ResponseContext.java,org.apache.druid.query.context.ResponseContext$SerializationResult,innerclass,2,2,0,2,6,1,0,1,0,0.25,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,1,0,0,0,0,2,0,2,0,0,0,0,49,9,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\indexer\partitions\DimensionRangePartitionsSpecTest.java,org.apache.druid.indexer.partitions.DimensionRangePartitionsSpecTest$TestSpecBuilder,innerclass,2,2,0,2,5,1,0,4,4,0.6,0.3,0.6,5,0,0,0,0,5,5,0,0,0,3,0,0,3,0,0,0,0,1,25,4,0,0,0,0,0,0,4,0,3,0,0,0,0,25,2,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\data\VSizeColumnarMultiIntsSerializer.java,org.apache.druid.segment.data.VSizeColumnarMultiIntsSerializer$WriteInt$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\data\VSizeColumnarMultiIntsSerializer.java,org.apache.druid.segment.data.VSizeColumnarMultiIntsSerializer$WriteInt$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\data\ColumnarFloats.java,org.apache.druid.segment.data.ColumnarFloats,interface,12,25,13,12,10,2,0,2,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,115,3,2,0,0,0,0,2,4,1,2,1,0,3,0,37,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\data\VSizeColumnarMultiIntsSerializer.java,org.apache.druid.segment.data.VSizeColumnarMultiIntsSerializer$WriteInt$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
E:\Git_Projects\druid\indexing-service\src\test\java\org\apache\druid\indexing\overlord\ThreadingTaskRunnerTest.java,org.apache.druid.indexing.overlord.ThreadingTaskRunnerTest$Anonymous1,anonymous,4,4,0,4,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,19,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\data\VSizeColumnarMultiIntsSerializer.java,org.apache.druid.segment.data.VSizeColumnarMultiIntsSerializer$WriteInt$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\rowsandcols\concrete\ColumnBasedFrameRowsAndColumns.java,org.apache.druid.query.rowsandcols.concrete.ColumnBasedFrameRowsAndColumns,class,12,15,3,12,10,1,0,12,0,0.5,0.6,0.6666667,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,0,39,6,0,0,0,0,2,1,5,0,5,2,0,0,1,37,1,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\server\mocks\ExceptionalInputStream.java,org.apache.druid.server.mocks.ExceptionalInputStream,class,1,2,1,1,4,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,16,0,0,0,0,0,1,0,2,0,2,1,0,0,0,16,1,0
E:\Git_Projects\druid\indexing-service\src\main\java\org\apache\druid\indexing\input\DruidTombstoneSegmentReader.java,org.apache.druid.indexing.input.DruidTombstoneSegmentReader,class,6,8,2,6,4,2,0,4,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,34,1,0
E:\Git_Projects\druid\extensions-core\s3-extensions\src\main\java\org\apache\druid\storage\s3\S3LoadSpec.java,org.apache.druid.storage.s3.S3LoadSpec,class,8,9,1,8,4,1,0,3,0,0.33333334,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,21,3,0,0,0,0,0,0,3,0,3,0,0,0,0,22,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\loading\DataSegmentKiller.java,org.apache.druid.segment.loading.DataSegmentKiller,interface,5,11,6,5,8,1,0,4,10,0.8,0.0,0.0,5,1,0,0,0,5,5,0,0,0,1,0,0,0,0,1,0,0,0,25,1,1,1,1,0,3,2,2,1,2,1,0,0,0,147,1,1
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\server\log\FileRequestLogger.java,org.apache.druid.server.log.FileRequestLogger,class,12,16,4,12,17,1,0,29,4,0.7160493,0.46666667,1.0,9,0,6,3,0,0,6,0,0,0,9,1,0,9,0,0,7,0,2,101,2,1,3,1,0,6,7,13,3,14,3,2,0,1,79,1,1
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\server\coordinator\DruidCluster.java,org.apache.druid.server.coordinator.DruidCluster$Builder,innerclass,4,4,0,4,11,1,0,8,0,0.5,0.6,1.0,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,3,0,3,42,5,0,0,0,0,1,0,4,0,6,1,0,0,2,21,9,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\server\http\DataSegmentPlusTest.java,org.apache.druid.server.http.DataSegmentPlusTest,class,14,14,0,14,3,1,0,29,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,2,0,2,0,0,2,0,2,50,0,0,0,0,1,48,11,13,0,13,0,0,0,0,53,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\segment\data\VByteTest.java,org.apache.druid.segment.data.VByteTest,class,5,6,1,5,4,1,0,10,0,0.25,0.33333334,0.33333334,4,2,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,12,32,1,0,0,0,0,1,41,2,10,2,0,0,0,0,19,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\column\NumericColumn.java,org.apache.druid.segment.column.NumericColumn,interface,3,9,6,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\groupby\GroupByQueryRunnerTest.java,org.apache.druid.query.groupby.GroupByQueryRunnerTest,class,108,116,8,108,256,2,0,139,0,0.78104573,0.8642876,0.9592916,204,11,195,9,0,0,195,0,0,0,9,3,3,6,0,0,7,0,1679,1917,14,14,3,0,7,8075,2729,765,10,756,4,21,0,5,464,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\aggregation\any\LongAnyVectorAggregatorTest.java,org.apache.druid.query.aggregation.any.LongAnyVectorAggregatorTest,class,10,10,0,10,7,2,0,19,0,0.33333334,1.0,1.0,7,0,7,0,0,0,7,0,0,0,6,3,0,6,0,0,3,0,2,40,0,0,0,0,0,0,21,6,1,7,0,0,0,0,52,1,0
E:\Git_Projects\druid\extensions-core\kafka-indexing-service\src\test\java\org\apache\druid\data\input\kafkainput\KafkaStringHeaderFormatTest.java,org.apache.druid.data.input.kafkainput.KafkaStringHeaderFormatTest$Anonymous1,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,-1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous1,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\querykit\common\SortMergeJoinFrameProcessor.java,org.apache.druid.msq.querykit.common.SortMergeJoinFrameProcessor$FrameHolder,innerclass,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,12,10,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous3,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous2,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\QuerySegmentWalker.java,org.apache.druid.query.QuerySegmentWalker,interface,5,9,4,5,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous5,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous4,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous7,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\exec\ControllerImpl.java,org.apache.druid.msq.exec.ControllerImpl$RunQueryUntilDone,innerclass,27,27,0,27,52,1,0,116,0,0.67857146,NaN,NaN,14,0,1,13,0,0,1,0,0,0,6,0,0,6,0,0,4,0,9,212,7,13,9,0,1,12,4,29,1,43,4,0,0,12,244,2,7
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\jackson\AppendableIndexModule.java,org.apache.druid.jackson.AppendableIndexModule$AppendableIndexSpecMixin,interface,4,4,0,4,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous6,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous9,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\query\lookup\LookupSerdeModule.java,org.apache.druid.query.lookup.LookupSerdeModule$NoopLookupExtractorFactoryContainerProvider,innerclass,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\segment\loading\OmniDataSegmentArchiver.java,org.apache.druid.segment.loading.OmniDataSegmentArchiver,class,8,9,1,8,7,1,0,12,4,0.4,0.16666667,0.16666667,5,0,4,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,28,4,1,1,0,0,2,0,5,0,5,1,0,0,0,21,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\query\metadata\SegmentMetadataQueryTest.java,org.apache.druid.query.metadata.SegmentMetadataQueryTest$Anonymous8,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
E:\Git_Projects\druid\extensions-contrib\aliyun-oss-extensions\src\test\java\org\apache\druid\storage\aliyun\OssDataSegmentPusherTest.java,org.apache.druid.storage.aliyun.OssDataSegmentPusherTest,class,10,11,1,10,3,1,0,27,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,39,0,0,0,0,0,14,6,9,0,9,0,0,1,0,35,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\join\table\IndexedTable.java,org.apache.druid.segment.join.table.IndexedTable,interface,10,21,11,10,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,2,0,0,0,0,0,0,2,0,133,1,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\planner\querygen\DruidQueryGenerator.java,org.apache.druid.sql.calcite.planner.querygen.DruidQueryGenerator$PDQVertexFactory,innerclass,5,5,0,5,2,1,0,0,1,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,123,1,0,0,0,0,0,0,2,0,2,0,0,1,0,17,12,0
E:\Git_Projects\druid\extensions-contrib\druid-deltalake-extensions\src\main\java\org\apache\druid\delta\input\DeltaInputSource.java,org.apache.druid.delta.input.DeltaInputSource,class,28,31,3,28,21,1,0,52,33,0.76666665,0.4,0.4,10,0,6,4,0,0,6,0,0,0,3,1,1,2,0,0,3,0,9,115,12,4,3,3,0,6,0,35,0,36,4,0,0,1,181,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\math\expr\vector\DoubleOutLongInFunctionVectorValueProcessor.java,org.apache.druid.math.expr.vector.DoubleOutLongInFunctionVectorValueProcessor,class,6,8,2,6,4,2,0,2,6,0.0,0.0,0.0,4,0,3,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,1025,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\server\coordinator\loading\RoundRobinServerSelectorTest.java,org.apache.druid.server.coordinator.loading.RoundRobinServerSelectorTest,class,9,10,1,9,5,1,0,14,0,0.1,1.0,1.0,5,0,4,1,0,0,4,0,0,0,2,1,0,2,0,0,2,0,3,50,1,0,0,0,0,16,16,23,0,22,0,0,0,0,46,1,0
E:\Git_Projects\druid\extensions-core\kafka-indexing-service\src\main\java\org\apache\druid\indexing\kafka\supervisor\KafkaSupervisorIngestionSpec.java,org.apache.druid.indexing.kafka.supervisor.KafkaSupervisorIngestionSpec,class,6,8,2,6,5,2,0,1,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,1,20,3,0,1,0,0,6,0,3,0,3,0,0,0,0,17,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\QueryableIndexCursorSequenceBuilder.java,org.apache.druid.segment.QueryableIndexCursorSequenceBuilder$QueryableIndexVectorCursor,innerclass,5,5,0,5,9,1,0,6,2,0.65625,0.4642857,1.0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,4,0,0,39,4,0,0,1,0,0,0,4,0,4,1,0,0,0,27,10,0
